Dagsetning,Land,Fjöldi sem nýtur tímabundinnar verndar,Nýjar veitingar á tímabundinni vernd,Nýir umsækjendur um hæli,Umsækjendur um hæli í bið eftir niðurstöðu,Ákvarðanir teknar um hæli,Einstaklingum veitt hæli,Hlutfall jákvæðra ákvarðana
2023-08-01,Holland,741.7766629044464,14.793986578513595,19.0609428592234,243.04807551569397,8.60253320336085,6.961876036947574,0.8092482732385776
2023-09-01,Holland,762.4657864497301,17.74155506189866,20.717195626077864,252.67679922808514,8.633724404243226,7.027377558800576,0.8139113936387272
2023-10-01,Holland,784.951523165839,19.678528636694555,28.40894576367317,268.6498131999528,8.664915605125609,7.092879080653577,0.8185745140388769
2023-11-01,Holland,807.3249715587714,18.24685251619324,23.580547867080494,280.27165464872814,NA,NA,NA
2023-12-01,Holland,818.5818759572229,11.256904398451523,21.755862615461172,289.95652252270764,NA,NA,NA
2024-01-01,Holland,656.1287444015147,11.453408964010526,18.80829413207611,291.78120777432696,NA,NA,NA
2022-03-01,Austurríki,NA,353.9901932744719,47.337813621252685,292.64873409240784,30.01478540898968,14.821287610985147,0.5058154350400145
2022-04-01,Austurríki,NA,293.0880641492176,56.45391230005541,311.6497590494303,32.51042420392295,14.09517265598011,0.43355855855855857
2022-05-01,Austurríki,NA,104.8900510633325,65.95442477856666,328.7287150079101,36.03726827109028,14.198903363837973,0.4004805570226131
2022-06-01,Austurríki,NA,56.45391230005541,106.59245503347036,375.0780360013408,39.56411233825759,14.302634071695834,0.36740255548666767
2022-07-01,Austurríki,821.3824574629656,38.22171494244996,126.52705636121365,431.9163621011048,43.09095640542491,14.406364779553696,0.3343245539507222
2022-08-01,Austurríki,855.8698669225324,39.42987259867683,161.5636283917928,498.6945307361898,42.70654260571636,14.839593030018886,0.34771935198635373
2022-09-01,Austurríki,887.1721334702286,33.77349811725104,177.3795104369445,560.8048175176709,42.32212880600781,15.272821280484076,0.3611141500219852
2022-10-01,Austurríki,915.6736709057624,31.8514291187083,202.42132367510138,639.7194789721258,41.937715006299264,15.706049530949265,0.37450894805761675
2022-11-01,Austurríki,938.6835826311741,25.42622703786542,131.3047707290199,621.4323653574193,40.869898895997736,17.70134020562697,0.43634559990230526
2022-12-01,Austurríki,962.022991899193,19.05594121412376,77.26717374141823,593.0955766931891,39.802082785696214,19.69663088030467,0.4981822517469938
2023-01-01,Austurríki,974.3242334898667,19.220689985427423,46.89848356444291,524.5051715737637,38.73426667539469,21.69192155498238,0.5600189035916824
2023-02-01,Austurríki,940.9351491723241,19.11085747122498,29.16053252074846,467.06276664588637,35.658956277726304,20.709530733504977,0.5850911797310968
2023-03-01,Austurríki,785.5770578329693,19.385438756731084,35.201320801882794,418.4069628542043,32.583645880057915,19.727139912027575,0.6101634558705111
2023-04-01,Austurríki,800.7888610500077,13.234817961394311,37.89221739984263,405.39180992121493,29.508335482389526,18.744749090550172,0.6352357320099256
2023-05-01,Austurríki,815.28675292473,14.333143103418736,47.722227420961225,388.58743524824126,30.58835520538021,19.489169464588947,0.637017598124001
2023-06-01,Austurríki,832.3657088832098,17.902699814998115,54.6416758157151,391.0586668177962,31.6683749283709,20.233589838627726,0.6387994642380765
2023-07-01,Austurríki,846.4791869582237,15.541300759645601,60.29805029714088,400.6690118105099,32.74839465136158,20.9780102126665,0.640581330352152
2023-08-01,Austurríki,860.5926650332375,15.815882045151707,76.33359737069748,419.72495302463363,33.566036701535324,21.73463419939444,0.6471963592536621
2023-09-01,Austurríki,876.4634633354905,19.385438756731084,91.10607053092598,447.5125791178516,34.383678751709056,22.491258186122373,0.6538113881551721
2023-10-01,Austurríki,892.9932567229581,17.902699814998115,108.62435654621554,500.72643224893494,35.201320801882794,23.247882172850307,0.6604264170566823
2023-11-01,Austurríki,907.4362323405793,18.067448586301776,27.732709836116708,453.3337023705811,NA,NA,NA
2023-12-01,Austurríki,916.1679172196733,11.477497734155232,27.51304480771182,426.69931767648876,NA,NA,NA
